session_id,user_id,group,session_start,session_length,watched,watch_completion,clicks_before_watch,device_type,content_type,genre,time_of_day,bounce_reason
1662,219,B,2024-02-05 20:00:00,15.52,1,1,0,Mobile,Series,Drama,Evening,
1663,84,B,2024-03-13 02:00:00,13.14,1,1,2,Mobile,Series,Comedy,Morning,
1664,132,A,2024-03-09 04:00:00,14.25,1,0,1,TV,Series,Horror,Morning,
1665,101,A,2024-02-03 04:00:00,12.79,1,0,0,TV,Series,Horror,Morning,
1666,945,B,2024-01-17 10:00:00,14.52,1,0,1,Mobile,Movie,Thriller,Morning,
1667,32,A,2024-01-27 17:00:00,15.55,1,0,2,TV,Movie,Sci-Fi,Evening,
1668,600,A,2024-03-04 05:00:00,14.39,1,0,1,Laptop,Series,Drama,Morning,
1669,956,B,2024-01-04 04:00:00,18.14,0,0,0,Mobile,Movie,Thriller,Morning,Preview Too Short
1670,35,B,2024-02-11 10:00:00,12.24,1,0,1,TV,Movie,Action,Morning,
1671,705,A,2024-02-08 14:00:00,9.59,1,1,2,Mobile,Movie,Horror,Afternoon,
1672,375,B,2024-01-13 03:00:00,19.52,1,1,2,Mobile,Movie,Thriller,Morning,
1673,852,B,2024-03-08 05:00:00,8.39,1,1,1,Mobile,Series,Sci-Fi,Morning,
1674,762,A,2024-01-24 08:00:00,17.17,0,0,1,Mobile,Movie,Thriller,Morning,UI Confusion
1675,618,A,2024-03-21 22:00:00,20.14,0,0,1,Mobile,Series,Comedy,Night,Preview Too Short
1676,835,A,2024-02-11 04:00:00,10.33,1,1,1,Mobile,Series,Comedy,Morning,
1677,619,B,2024-01-04 20:00:00,17.46,1,0,0,Laptop,Movie,Action,Evening,
1678,437,B,2024-02-19 06:00:00,14.3,1,1,0,Mobile,Series,Action,Morning,
1679,638,A,2024-03-07 21:00:00,5.9,1,0,1,TV,Movie,Action,Night,
1680,932,A,2024-02-29 17:00:00,9.24,0,0,2,Mobile,Movie,Thriller,Evening,Preview Too Short
1681,835,A,2024-02-17 06:00:00,5.0,0,0,1,Mobile,Movie,Sci-Fi,Morning,Playback Error
1682,309,B,2024-02-24 14:00:00,16.03,0,0,2,TV,Series,Action,Afternoon,Preview Too Short
1683,981,A,2024-01-29 15:00:00,11.89,1,0,3,Mobile,Series,Drama,Afternoon,
1684,78,B,2024-01-08 11:00:00,9.36,1,1,4,Mobile,Movie,Comedy,Morning,
1685,355,A,2024-03-19 08:00:00,11.25,0,0,2,TV,Movie,Horror,Morning,Playback Error
1686,427,A,2024-02-20 22:00:00,13.72,0,0,2,Mobile,Movie,Sci-Fi,Night,UI Confusion
1687,983,A,2024-02-28 03:00:00,11.7,0,0,4,Laptop,Movie,Horror,Morning,Preview Too Short
1688,18,B,2024-02-14 13:00:00,12.44,1,0,1,Laptop,Movie,Action,Afternoon,
1689,869,A,2024-03-18 03:00:00,12.99,1,0,2,Laptop,Movie,Thriller,Morning,
1690,743,B,2024-03-27 12:00:00,12.33,1,1,0,Mobile,Movie,Thriller,Afternoon,
1691,971,B,2024-03-20 09:00:00,12.33,0,0,1,Mobile,Series,Action,Morning,Preview Too Short
1692,969,A,2024-03-01 02:00:00,10.44,0,0,2,TV,Movie,Thriller,Morning,UI Confusion
1693,313,A,2024-01-08 21:00:00,13.97,0,0,0,Laptop,Series,Horror,Night,Preview Too Short
1694,461,A,2024-02-06 13:00:00,18.07,1,0,2,Mobile,Series,Comedy,Afternoon,
1695,669,A,2024-01-13 08:00:00,12.85,0,0,1,Mobile,Movie,Comedy,Morning,Playback Error
1696,141,B,2024-03-20 23:00:00,15.44,1,0,2,Mobile,Series,Horror,Night,
1697,49,B,2024-03-13 21:00:00,12.66,0,0,4,TV,Series,Thriller,Night,UI Confusion
1698,94,B,2024-03-11 12:00:00,14.48,1,1,2,TV,Movie,Action,Afternoon,
1699,189,A,2024-01-18 05:00:00,13.34,1,0,0,Mobile,Movie,Action,Morning,
1700,367,A,2024-01-30 13:00:00,11.17,0,0,2,Mobile,Movie,Drama,Afternoon,Preview Too Short
1701,432,B,2024-03-30 02:00:00,9.44,1,1,3,Mobile,Series,Thriller,Morning,
1702,280,A,2024-02-10 02:00:00,8.8,1,1,4,Mobile,Movie,Action,Morning,
1703,364,A,2024-02-08 19:00:00,11.7,1,0,2,TV,Series,Horror,Evening,
1704,214,A,2024-01-10 13:00:00,15.4,1,0,1,Mobile,Series,Comedy,Afternoon,
1705,149,A,2024-01-29 07:00:00,13.54,1,1,0,TV,Series,Horror,Morning,
1706,202,A,2024-03-05 13:00:00,7.91,1,1,4,Mobile,Movie,Action,Afternoon,
1707,390,A,2024-01-06 19:00:00,17.77,0,0,1,Laptop,Series,Sci-Fi,Evening,Preview Too Short
1708,829,B,2024-01-04 15:00:00,14.85,1,0,5,Laptop,Movie,Drama,Afternoon,
1709,412,B,2024-03-19 13:00:00,14.69,1,0,1,TV,Movie,Thriller,Afternoon,
1710,153,B,2024-02-22 13:00:00,21.58,1,1,0,TV,Series,Drama,Afternoon,
1711,731,A,2024-02-12 11:00:00,15.43,1,1,3,TV,Series,Sci-Fi,Morning,
1712,140,B,2024-03-30 09:00:00,17.84,1,1,3,TV,Series,Horror,Morning,
1713,600,A,2024-01-18 21:00:00,19.7,0,0,3,TV,Series,Drama,Night,Preview Too Short
1714,271,B,2024-01-31 23:00:00,16.77,1,1,1,TV,Movie,Sci-Fi,Night,
1715,696,A,2024-02-10 09:00:00,9.91,1,0,4,TV,Movie,Drama,Morning,
1716,821,A,2024-02-23 04:00:00,14.93,0,0,1,TV,Movie,Action,Morning,Playback Error
1717,264,B,2024-03-20 11:00:00,18.3,1,0,0,TV,Movie,Drama,Morning,
1718,186,A,2024-01-28 17:00:00,13.26,1,0,2,Mobile,Movie,Comedy,Evening,
1719,35,B,2024-02-16 01:00:00,17.5,1,0,2,Mobile,Movie,Horror,Morning,
1720,445,B,2024-02-17 23:00:00,16.3,0,0,2,Laptop,Series,Sci-Fi,Night,Preview Too Short
1721,118,A,2024-03-22 02:00:00,16.64,0,0,1,Laptop,Series,Horror,Morning,UI Confusion
1722,275,A,2024-03-06 07:00:00,5.99,1,0,2,TV,Series,Horror,Morning,
1723,300,A,2024-01-22 16:00:00,17.79,0,0,1,Laptop,Movie,Thriller,Afternoon,No Interest
1724,976,B,2024-01-28 01:00:00,19.09,1,1,6,Mobile,Series,Horror,Morning,
1725,66,B,2024-03-07 22:00:00,16.05,1,1,0,TV,Movie,Drama,Night,
1726,644,A,2024-03-16 04:00:00,12.99,1,0,1,TV,Movie,Drama,Morning,
1727,993,B,2024-01-25 02:00:00,15.48,1,1,2,Laptop,Movie,Thriller,Morning,
1728,932,B,2024-02-22 04:00:00,19.07,0,0,2,Mobile,Movie,Sci-Fi,Morning,Preview Too Short
1729,846,B,2024-01-19 00:00:00,23.24,1,1,1,TV,Series,Thriller,Morning,
1730,287,B,2024-02-18 15:00:00,12.2,0,0,2,Mobile,Series,Action,Afternoon,Playback Error
1731,316,B,2024-01-13 03:00:00,12.56,0,0,3,TV,Series,Sci-Fi,Morning,Preview Too Short
1732,456,A,2024-02-08 19:00:00,5.0,1,1,1,Mobile,Series,Action,Evening,
1733,621,A,2024-02-23 17:00:00,8.48,1,0,2,TV,Series,Sci-Fi,Evening,
1734,296,A,2024-02-13 07:00:00,5.0,0,0,1,TV,Series,Sci-Fi,Morning,Playback Error
1735,429,B,2024-02-06 08:00:00,18.35,1,1,0,TV,Movie,Comedy,Morning,
1736,916,A,2024-02-29 21:00:00,10.66,1,0,3,TV,Series,Action,Night,
1737,918,B,2024-01-09 07:00:00,11.94,1,0,1,Laptop,Series,Drama,Morning,
1738,846,A,2024-01-07 19:00:00,12.55,1,1,2,Laptop,Series,Comedy,Evening,
1739,753,B,2024-01-17 20:00:00,19.03,1,1,0,Mobile,Series,Sci-Fi,Evening,
1740,693,A,2024-01-20 11:00:00,6.12,1,0,2,TV,Series,Action,Morning,
1741,671,B,2024-01-26 03:00:00,12.9,1,0,3,Mobile,Movie,Sci-Fi,Morning,
1742,358,A,2024-03-08 18:00:00,11.88,1,0,3,TV,Movie,Comedy,Evening,
1743,542,A,2024-01-01 15:00:00,19.12,1,0,1,TV,Series,Thriller,Afternoon,
1744,89,A,2024-02-13 19:00:00,17.1,1,1,0,TV,Series,Drama,Evening,
1745,231,A,2024-03-04 09:00:00,13.37,1,1,2,Mobile,Series,Horror,Morning,
1746,237,A,2024-02-23 01:00:00,5.0,1,0,2,Laptop,Series,Comedy,Morning,
1747,18,A,2024-01-24 04:00:00,12.82,1,1,2,Mobile,Series,Drama,Morning,
1748,989,A,2024-01-16 03:00:00,9.85,1,1,0,Mobile,Series,Sci-Fi,Morning,
1749,584,B,2024-02-10 06:00:00,20.35,1,1,1,Mobile,Series,Drama,Morning,
1750,646,B,2024-01-24 04:00:00,8.99,1,1,0,Mobile,Series,Comedy,Morning,
1751,468,B,2024-02-18 07:00:00,16.65,1,0,5,Mobile,Movie,Comedy,Morning,
1752,236,A,2024-01-24 19:00:00,17.1,1,0,1,Mobile,Series,Action,Evening,
1753,399,A,2024-01-12 15:00:00,5.0,0,0,1,TV,Series,Thriller,Afternoon,Preview Too Short
1754,356,A,2024-01-01 17:00:00,14.0,1,1,1,Mobile,Movie,Comedy,Evening,
1755,561,A,2024-03-18 22:00:00,13.43,1,0,1,Laptop,Movie,Comedy,Night,
1756,835,A,2024-03-19 08:00:00,10.37,0,0,2,Laptop,Movie,Horror,Morning,UI Confusion
1757,211,B,2024-01-22 07:00:00,11.3,1,1,1,TV,Series,Horror,Morning,
1758,649,B,2024-02-25 04:00:00,18.79,1,1,3,TV,Series,Horror,Morning,
1759,49,B,2024-02-28 22:00:00,7.95,0,0,4,TV,Movie,Action,Night,UI Confusion
1760,794,A,2024-02-08 06:00:00,10.34,1,1,2,TV,Series,Comedy,Morning,
1761,14,B,2024-02-08 19:00:00,13.79,1,1,1,TV,Series,Comedy,Evening,
1762,28,A,2024-01-26 04:00:00,18.69,1,0,2,Mobile,Movie,Sci-Fi,Morning,
1763,697,B,2024-03-24 14:00:00,14.02,1,1,2,Mobile,Movie,Sci-Fi,Afternoon,
1764,153,A,2024-02-07 14:00:00,5.0,1,1,2,Laptop,Movie,Action,Afternoon,
1765,815,A,2024-02-18 16:00:00,5.0,1,0,2,TV,Movie,Sci-Fi,Afternoon,
1766,70,B,2024-02-26 11:00:00,17.18,1,0,2,Laptop,Movie,Thriller,Morning,
1767,524,B,2024-03-09 12:00:00,13.26,0,0,2,Mobile,Series,Horror,Afternoon,No Interest
1768,470,B,2024-02-17 18:00:00,7.73,1,0,2,TV,Movie,Drama,Evening,
1769,329,B,2024-03-14 16:00:00,10.55,1,0,2,TV,Series,Comedy,Afternoon,
1770,254,B,2024-02-17 00:00:00,7.01,0,0,3,Mobile,Movie,Thriller,Morning,No Interest
1771,233,B,2024-01-23 10:00:00,20.89,1,1,2,TV,Movie,Comedy,Morning,
1772,835,B,2024-01-17 01:00:00,19.69,1,1,3,Mobile,Movie,Thriller,Morning,
1773,474,B,2024-03-13 18:00:00,13.47,1,1,2,Mobile,Movie,Thriller,Evening,
1774,870,A,2024-02-09 17:00:00,12.34,0,0,2,Mobile,Movie,Comedy,Evening,Preview Too Short
1775,651,A,2024-01-28 20:00:00,15.06,1,0,5,TV,Movie,Horror,Evening,
1776,947,A,2024-01-29 09:00:00,5.7,1,1,1,Mobile,Series,Horror,Morning,
1777,27,A,2024-01-12 01:00:00,7.51,0,0,2,Mobile,Movie,Sci-Fi,Morning,No Interest
1778,640,A,2024-02-11 17:00:00,10.82,1,0,5,Mobile,Series,Sci-Fi,Evening,
1779,553,B,2024-03-21 14:00:00,13.24,0,0,1,Mobile,Movie,Drama,Afternoon,UI Confusion
1780,227,A,2024-03-26 04:00:00,9.11,0,0,2,Mobile,Series,Sci-Fi,Morning,Playback Error
1781,484,A,2024-01-26 04:00:00,14.18,0,0,1,Laptop,Series,Comedy,Morning,UI Confusion
1782,116,A,2024-01-20 12:00:00,13.39,0,0,2,Mobile,Series,Horror,Afternoon,No Interest
1783,344,A,2024-02-27 08:00:00,13.53,1,0,3,TV,Movie,Thriller,Morning,
1784,878,A,2024-01-05 12:00:00,8.04,0,0,3,TV,Movie,Sci-Fi,Afternoon,Playback Error
1785,5,A,2024-02-26 15:00:00,10.2,1,0,3,Mobile,Movie,Action,Afternoon,
1786,433,B,2024-01-01 08:00:00,6.94,1,0,3,TV,Movie,Horror,Morning,
1787,708,B,2024-02-13 09:00:00,12.58,1,1,2,TV,Series,Thriller,Morning,
1788,589,B,2024-01-12 02:00:00,20.81,0,0,2,Mobile,Movie,Comedy,Morning,Preview Too Short
1789,824,B,2024-02-08 00:00:00,13.68,0,0,1,Mobile,Series,Comedy,Morning,Playback Error
1790,688,A,2024-01-22 12:00:00,13.04,1,1,3,Mobile,Movie,Sci-Fi,Afternoon,
1791,999,A,2024-02-24 12:00:00,11.29,0,0,2,Mobile,Movie,Drama,Afternoon,Preview Too Short
1792,699,B,2024-03-18 04:00:00,12.59,1,0,5,TV,Series,Sci-Fi,Morning,
1793,854,B,2024-03-25 16:00:00,7.13,1,0,1,TV,Movie,Action,Afternoon,
1794,426,B,2024-01-09 17:00:00,12.11,0,0,1,Laptop,Series,Action,Evening,UI Confusion
1795,763,A,2024-02-11 15:00:00,21.35,1,1,0,TV,Series,Action,Afternoon,
1796,245,A,2024-03-23 12:00:00,8.98,0,0,1,Laptop,Series,Horror,Afternoon,UI Confusion
1797,821,A,2024-03-26 15:00:00,9.58,1,0,3,Mobile,Movie,Sci-Fi,Afternoon,
1798,364,A,2024-03-10 02:00:00,9.75,1,0,1,TV,Series,Comedy,Morning,
1799,720,A,2024-02-22 17:00:00,7.83,1,0,2,Mobile,Movie,Action,Evening,
1800,746,B,2024-01-13 18:00:00,10.75,1,1,0,TV,Movie,Drama,Evening,
1801,418,B,2024-01-09 11:00:00,20.2,1,0,1,Mobile,Series,Thriller,Morning,
1802,504,A,2024-02-21 02:00:00,17.94,1,1,4,Mobile,Movie,Action,Morning,
1803,984,B,2024-01-10 10:00:00,10.63,0,0,1,TV,Series,Drama,Morning,Preview Too Short
1804,40,A,2024-01-21 14:00:00,15.91,1,1,3,TV,Series,Thriller,Afternoon,
1805,259,B,2024-01-29 04:00:00,8.36,0,0,5,TV,Movie,Action,Morning,No Interest
1806,583,A,2024-03-03 06:00:00,13.75,1,0,7,TV,Series,Drama,Morning,
1807,517,B,2024-01-16 04:00:00,15.25,1,1,0,Mobile,Series,Sci-Fi,Morning,
1808,499,A,2024-03-21 18:00:00,10.19,1,1,1,Mobile,Series,Thriller,Evening,
1809,288,B,2024-03-27 00:00:00,10.86,1,0,1,Laptop,Series,Sci-Fi,Morning,
1810,275,A,2024-01-26 17:00:00,15.0,0,0,4,Laptop,Series,Comedy,Evening,UI Confusion
1811,983,B,2024-01-13 08:00:00,13.99,1,1,2,TV,Movie,Action,Morning,
1812,509,A,2024-02-07 05:00:00,12.09,0,0,2,TV,Series,Action,Morning,Preview Too Short
1813,858,A,2024-03-10 19:00:00,8.1,0,0,4,Laptop,Movie,Sci-Fi,Evening,No Interest
1814,444,B,2024-03-07 14:00:00,22.01,1,0,3,Mobile,Series,Sci-Fi,Afternoon,
1815,839,A,2024-01-30 20:00:00,11.05,1,1,3,Mobile,Series,Drama,Evening,
1816,570,B,2024-03-28 17:00:00,14.63,1,1,0,Mobile,Series,Action,Evening,
1817,954,B,2024-02-06 10:00:00,15.64,1,1,4,Mobile,Movie,Thriller,Morning,
1818,129,B,2024-01-19 23:00:00,19.65,0,0,1,Laptop,Series,Drama,Night,UI Confusion
1819,505,B,2024-02-09 00:00:00,9.04,0,0,1,Mobile,Series,Comedy,Morning,Playback Error
1820,599,B,2024-02-18 02:00:00,15.44,1,1,1,Mobile,Movie,Drama,Morning,
1821,775,A,2024-03-12 19:00:00,14.68,0,0,1,Mobile,Movie,Horror,Evening,Preview Too Short
1822,339,B,2024-02-04 01:00:00,9.44,1,0,1,Mobile,Series,Comedy,Morning,
1823,341,B,2024-01-05 04:00:00,17.57,1,1,1,Laptop,Movie,Drama,Morning,
1824,910,A,2024-02-08 17:00:00,15.57,1,1,1,TV,Series,Action,Evening,
1825,280,B,2024-03-04 00:00:00,13.61,0,0,6,TV,Movie,Action,Morning,Playback Error
1826,905,A,2024-03-20 22:00:00,7.07,1,1,3,Mobile,Series,Horror,Night,
1827,715,B,2024-01-18 05:00:00,11.06,1,0,2,Mobile,Series,Horror,Morning,
1828,101,B,2024-01-29 07:00:00,14.08,1,0,3,Mobile,Movie,Thriller,Morning,
1829,360,A,2024-02-07 04:00:00,13.53,0,0,0,Laptop,Series,Thriller,Morning,Preview Too Short
1830,261,A,2024-01-05 06:00:00,15.29,0,0,1,TV,Series,Drama,Morning,Preview Too Short
1831,236,B,2024-02-25 08:00:00,16.49,1,1,1,Mobile,Movie,Thriller,Morning,
1832,106,A,2024-02-21 23:00:00,11.79,1,0,0,Mobile,Movie,Drama,Night,
1833,216,B,2024-01-04 05:00:00,5.0,1,0,2,Mobile,Series,Horror,Morning,
1834,730,B,2024-02-13 11:00:00,13.89,1,1,2,Mobile,Movie,Drama,Morning,
1835,582,A,2024-01-16 12:00:00,16.33,0,0,1,Mobile,Series,Thriller,Afternoon,UI Confusion
1836,179,A,2024-01-23 06:00:00,18.1,1,1,1,TV,Movie,Drama,Morning,
1837,235,B,2024-03-14 04:00:00,22.45,1,1,0,Mobile,Series,Drama,Morning,
1838,637,B,2024-03-29 03:00:00,9.11,1,1,2,Laptop,Movie,Comedy,Morning,
1839,201,B,2024-01-09 18:00:00,15.72,1,0,0,Mobile,Series,Thriller,Evening,
1840,432,B,2024-02-09 21:00:00,12.29,0,0,0,TV,Movie,Comedy,Night,Playback Error
1841,106,A,2024-02-16 01:00:00,16.39,1,0,1,Mobile,Movie,Comedy,Morning,
1842,198,A,2024-03-28 13:00:00,9.79,0,0,1,Mobile,Movie,Comedy,Afternoon,No Interest
1843,867,A,2024-02-05 22:00:00,17.96,1,1,1,Mobile,Movie,Action,Night,
1844,878,B,2024-02-22 07:00:00,19.42,1,1,4,Mobile,Series,Thriller,Morning,
1845,846,B,2024-02-06 18:00:00,15.19,0,0,2,Mobile,Series,Horror,Evening,UI Confusion
1846,871,B,2024-03-16 20:00:00,17.35,1,1,1,Mobile,Series,Sci-Fi,Evening,
1847,322,A,2024-02-11 03:00:00,10.28,0,0,5,TV,Movie,Comedy,Morning,UI Confusion
1848,159,A,2024-02-04 06:00:00,17.47,1,0,3,Mobile,Movie,Sci-Fi,Morning,
1849,594,A,2024-02-26 15:00:00,10.84,1,0,1,Laptop,Series,Drama,Afternoon,
1850,802,A,2024-01-09 00:00:00,12.91,0,0,2,Mobile,Movie,Action,Morning,Preview Too Short
1851,768,B,2024-01-29 15:00:00,12.89,1,0,1,TV,Movie,Comedy,Afternoon,
1852,680,B,2024-01-06 06:00:00,13.45,1,0,1,Laptop,Movie,Drama,Morning,
1853,703,B,2024-01-11 09:00:00,11.53,1,1,5,Mobile,Series,Horror,Morning,
1854,189,A,2024-01-13 20:00:00,15.39,1,0,1,Mobile,Series,Drama,Evening,
1855,752,B,2024-02-07 15:00:00,14.58,1,1,0,Mobile,Series,Comedy,Afternoon,
1856,348,A,2024-01-27 12:00:00,5.53,1,0,2,Mobile,Series,Action,Afternoon,
1857,130,A,2024-02-27 08:00:00,14.29,1,0,1,Mobile,Movie,Drama,Morning,
1858,745,A,2024-02-23 08:00:00,7.48,1,0,1,Mobile,Movie,Comedy,Morning,
1859,233,B,2024-02-14 04:00:00,10.65,1,1,2,Laptop,Movie,Drama,Morning,
1860,885,A,2024-01-10 23:00:00,12.61,1,1,2,Laptop,Movie,Comedy,Night,
1861,784,A,2024-01-30 15:00:00,12.2,1,0,2,Mobile,Movie,Sci-Fi,Afternoon,
1862,480,B,2024-02-02 20:00:00,9.77,0,0,2,Mobile,Movie,Horror,Evening,No Interest
1863,248,B,2024-03-30 01:00:00,19.11,1,1,2,Mobile,Series,Thriller,Morning,
1864,246,B,2024-02-05 03:00:00,16.04,1,1,0,Mobile,Movie,Horror,Morning,
1865,203,A,2024-02-29 12:00:00,7.92,1,1,3,Mobile,Series,Comedy,Afternoon,
1866,816,A,2024-03-17 01:00:00,10.12,1,0,4,Mobile,Series,Drama,Morning,
1867,131,A,2024-02-21 22:00:00,9.99,1,0,0,Mobile,Series,Drama,Night,
1868,37,B,2024-02-06 19:00:00,11.82,1,0,3,Mobile,Series,Sci-Fi,Evening,
1869,189,A,2024-02-18 14:00:00,10.51,0,0,1,Laptop,Movie,Action,Afternoon,Playback Error
1870,694,A,2024-01-27 11:00:00,12.7,1,1,2,Laptop,Movie,Drama,Morning,
1871,989,A,2024-03-17 02:00:00,18.21,1,1,0,TV,Series,Drama,Morning,
1872,558,B,2024-01-07 20:00:00,10.82,1,1,1,TV,Movie,Comedy,Evening,
1873,64,B,2024-03-21 02:00:00,9.33,1,1,0,Mobile,Series,Action,Morning,
1874,633,A,2024-01-10 07:00:00,10.84,1,1,1,Mobile,Movie,Action,Morning,
1875,914,A,2024-01-17 09:00:00,10.17,0,0,0,Mobile,Movie,Action,Morning,Playback Error
1876,701,B,2024-03-27 17:00:00,13.46,1,0,1,Mobile,Series,Horror,Evening,
1877,440,A,2024-03-29 00:00:00,13.1,1,0,0,TV,Series,Drama,Morning,
1878,238,B,2024-03-08 02:00:00,8.75,0,0,1,TV,Movie,Drama,Morning,Preview Too Short
1879,735,A,2024-02-10 17:00:00,12.47,1,1,3,Mobile,Series,Sci-Fi,Evening,
1880,870,A,2024-02-22 12:00:00,5.0,0,0,2,TV,Movie,Horror,Afternoon,Preview Too Short
1881,628,B,2024-03-01 14:00:00,8.72,1,0,1,Mobile,Movie,Drama,Afternoon,
1882,526,A,2024-02-08 09:00:00,11.37,1,0,2,Mobile,Movie,Action,Morning,
1883,327,A,2024-02-24 08:00:00,12.74,0,0,2,Mobile,Series,Drama,Morning,Preview Too Short
1884,666,A,2024-02-27 13:00:00,11.73,0,0,1,Mobile,Series,Comedy,Afternoon,No Interest
1885,560,B,2024-03-05 02:00:00,10.2,1,0,4,Mobile,Movie,Comedy,Morning,
1886,164,B,2024-03-15 00:00:00,9.33,0,0,0,Mobile,Series,Horror,Morning,Playback Error
1887,438,B,2024-01-01 02:00:00,13.9,0,0,1,Mobile,Series,Horror,Morning,Preview Too Short
1888,796,A,2024-03-03 23:00:00,15.99,1,0,3,TV,Movie,Comedy,Night,
1889,218,A,2024-02-07 22:00:00,12.42,1,1,3,Mobile,Series,Sci-Fi,Night,
1890,508,B,2024-02-05 14:00:00,11.47,1,0,1,Mobile,Series,Sci-Fi,Afternoon,
1891,70,A,2024-01-06 18:00:00,5.94,1,1,0,Mobile,Series,Horror,Evening,
1892,897,A,2024-02-07 02:00:00,13.54,0,0,1,Mobile,Movie,Thriller,Morning,Preview Too Short
1893,127,B,2024-01-05 07:00:00,16.4,1,1,4,Mobile,Movie,Comedy,Morning,
1894,802,B,2024-03-23 00:00:00,13.57,0,0,2,Mobile,Series,Drama,Morning,Playback Error
1895,875,A,2024-02-28 21:00:00,14.7,1,0,6,Mobile,Movie,Drama,Night,
1896,437,B,2024-02-09 17:00:00,12.96,1,1,0,Mobile,Movie,Sci-Fi,Evening,
1897,574,B,2024-01-16 08:00:00,21.04,1,0,0,Mobile,Series,Action,Morning,
1898,884,B,2024-03-20 23:00:00,10.64,1,1,1,TV,Movie,Action,Night,
1899,944,A,2024-03-03 15:00:00,16.86,0,0,3,Mobile,Movie,Action,Afternoon,UI Confusion
1900,304,A,2024-01-23 04:00:00,7.78,1,0,2,Laptop,Series,Drama,Morning,
1901,833,A,2024-02-17 16:00:00,11.58,1,0,1,Laptop,Series,Comedy,Afternoon,
1902,525,A,2024-03-08 16:00:00,8.78,0,0,2,Laptop,Series,Sci-Fi,Afternoon,Preview Too Short
1903,870,B,2024-03-15 01:00:00,23.54,1,1,4,Laptop,Movie,Sci-Fi,Morning,
1904,217,A,2024-01-17 02:00:00,19.74,1,0,1,Laptop,Series,Thriller,Morning,
1905,594,B,2024-02-29 19:00:00,16.21,1,1,6,TV,Movie,Action,Evening,
1906,611,A,2024-03-07 01:00:00,20.51,1,1,3,TV,Series,Comedy,Morning,
1907,930,B,2024-01-23 00:00:00,15.85,1,0,0,Laptop,Series,Thriller,Morning,
1908,362,A,2024-03-26 10:00:00,12.39,0,0,0,Mobile,Movie,Comedy,Morning,Preview Too Short
1909,998,A,2024-02-07 23:00:00,7.32,1,0,3,TV,Movie,Thriller,Night,
1910,742,A,2024-01-13 13:00:00,16.13,1,1,0,TV,Movie,Sci-Fi,Afternoon,
1911,719,B,2024-03-19 16:00:00,15.59,1,1,2,Mobile,Series,Drama,Afternoon,
1912,165,B,2024-02-21 00:00:00,5.74,0,0,1,Mobile,Series,Horror,Morning,Playback Error
1913,409,B,2024-01-01 18:00:00,11.62,1,1,0,Mobile,Series,Horror,Evening,
1914,357,A,2024-01-12 08:00:00,9.84,1,1,3,Mobile,Movie,Comedy,Morning,
1915,226,B,2024-03-15 08:00:00,9.28,1,1,3,TV,Series,Sci-Fi,Morning,
1916,717,B,2024-02-17 03:00:00,14.53,0,0,1,Mobile,Series,Sci-Fi,Morning,UI Confusion
1917,830,A,2024-02-02 03:00:00,21.27,1,0,2,Mobile,Movie,Action,Morning,
1918,343,A,2024-01-26 10:00:00,7.66,1,1,1,Laptop,Movie,Horror,Morning,
1919,431,A,2024-01-04 07:00:00,17.46,0,0,1,Laptop,Series,Horror,Morning,Playback Error
1920,119,B,2024-01-11 04:00:00,11.27,1,1,1,Mobile,Movie,Action,Morning,
1921,828,B,2024-03-22 18:00:00,10.66,0,0,0,Mobile,Movie,Action,Evening,Preview Too Short
1922,800,B,2024-03-10 05:00:00,19.69,1,1,0,TV,Movie,Sci-Fi,Morning,
1923,701,B,2024-02-11 10:00:00,14.64,1,1,2,TV,Movie,Drama,Morning,
1924,94,B,2024-01-25 19:00:00,13.93,0,0,1,Mobile,Movie,Sci-Fi,Evening,UI Confusion
1925,732,B,2024-03-01 08:00:00,9.31,0,0,2,TV,Series,Comedy,Morning,UI Confusion
1926,309,B,2024-03-01 11:00:00,7.01,1,1,1,Laptop,Series,Comedy,Morning,
1927,5,B,2024-01-02 23:00:00,12.53,1,1,2,Mobile,Movie,Horror,Night,
1928,179,B,2024-03-10 22:00:00,15.58,1,1,0,TV,Movie,Horror,Night,
1929,770,B,2024-03-26 18:00:00,11.07,1,0,1,Mobile,Movie,Sci-Fi,Evening,
1930,683,A,2024-02-22 02:00:00,9.17,1,0,4,Mobile,Movie,Horror,Morning,
1931,612,A,2024-03-20 08:00:00,9.74,0,0,7,Mobile,Series,Horror,Morning,No Interest
1932,617,A,2024-02-15 11:00:00,7.24,0,0,1,Mobile,Series,Thriller,Morning,UI Confusion
1933,119,A,2024-02-04 12:00:00,9.69,1,0,0,Mobile,Movie,Comedy,Afternoon,
1934,294,B,2024-02-12 10:00:00,19.4,1,0,1,Mobile,Movie,Thriller,Morning,
1935,717,B,2024-02-04 23:00:00,10.55,0,0,2,Laptop,Series,Comedy,Night,Playback Error
1936,71,A,2024-02-19 17:00:00,9.04,1,0,2,Mobile,Movie,Thriller,Evening,
1937,799,B,2024-03-15 17:00:00,11.93,1,1,0,Laptop,Series,Action,Evening,
1938,907,B,2024-03-25 03:00:00,11.68,0,0,2,Mobile,Series,Drama,Morning,Preview Too Short
1939,44,B,2024-03-20 11:00:00,8.95,0,0,2,Mobile,Movie,Sci-Fi,Morning,UI Confusion
1940,351,A,2024-03-27 16:00:00,10.26,0,0,0,Laptop,Movie,Thriller,Afternoon,No Interest
